playlist_id,num_followers,track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
147215,5,1ppuHX1oVMku5LTL0swNZP,Peace Train,Yusuf / Cat Stevens,0.61,0.582,0,-10.422,1,0.044,0.119,3.76e-05,0.12,0.781,82.492,251333
151114,5,4FZifwCZGSIzHOPGdIREee,Ladyfingers,Herb Alpert & The Tijuana Brass,0.347,0.298,3,-14.461,1,0.04,0.979,0.925,0.178,0.542,86.254,164546
158108,5,2y8Eez5cFFf2JzD546LThM,Fly Me To The Moon,Frank Sinatra,0.657,0.26,7,-14.251,1,0.0521,0.474,0.0,0.0656,0.378,119.358,147000
158321,5,7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298940
161983,5,1jaKjqsb3WHIocc148rCS4,Montara,Warren Wolf,0.686,0.332,7,-14.002,1,0.0404,0.905,0.818,0.0875,0.536,107.839,276698
163547,5,5edBgVtRD0fvWk140Sl21T,Counting Stars,OneRepublic,0.662,0.71,1,-4.945,0,0.0364,0.0603,0.0,0.119,0.465,121.979,257266
175562,5,2NxPuwWBwUTkrdMWETFGh2,Wonder,Naughty Boy,0.57,0.861,0,-3.176,1,0.0847,0.189,1.73e-06,0.125,0.222,124.028,208573
198453,5,0eMG1dkMhggMVoMpF3ZPIX,You Do Something To Me,Marlene Dietrich,0.296,0.165,7,-17.231,1,0.0427,0.981,0.907,0.31,0.168,120.942,177373
199955,5,6QElu3ETn5dfwjOEJKGVQo,What Is This Thing Called Love?,Ella Fitzgerald,0.606,0.259,0,-8.548,1,0.0357,0.745,0.0,0.163,0.708,141.808,122733
201753,5,0Yg1hSAUgd2AAneReFOVzS,Tous les garçons et les filles - Slow,Françoise Hardy,0.741,0.365,9,-9.594,1,0.0329,0.812,0.00959,0.144,0.889,107.847,187746
204406,5,3QQhhSRe31x9qs1NqlOuOS,Xote da Alegria,Falamansa,0.7,0.491,11,-10.566,1,0.0476,0.554,0.0,0.144,0.779,79.968,253733
220262,5,4gV209d7WZmbrIZ5jgu30A,Sound & Color,Alabama Shakes,0.547,0.43,2,-7.393,1,0.0667,0.848,0.613,0.0825,0.175,114.729,182466
233412,5,1IFFQ0AhawK16UNTKUmA2Q,Agua De Beber,Sergio Mendes & Brasil '66,0.638,0.283,0,-20.356,0,0.0404,0.556,0.0601,0.0814,0.887,80.167,149453
235163,5,53S6YkN3zlwUSN5nd4DtJV,energia,Abacaxi,0.571,0.884,10,-9.724,0,0.121,0.116,0.922,0.276,0.907,103.407,295440
236436,5,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain?,Creedence Clearwater Revival,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133
236845,5,1OnQKMwSHNP4A7wJb3Dv6W,G'bye Now,Swing Republic,0.892,0.706,8,-7.602,0,0.0449,0.0271,0.829,0.0795,0.921,126.017,227132
249883,5,4GqhzjRZyDq7bl7TAAndqc,California Soul - Diplo Remix,Marlena Shaw,0.61,0.76,1,-6.291,0,0.0661,0.0255,0.00435,0.0558,0.452,94.274,249173
250541,5,6SLTPbDxDYR0uSMTT7gSb7,I'm In Control,AlunaGeorge,0.725,0.844,11,-3.707,0,0.0347,0.363,0.000716,0.125,0.711,104.001,209426
251752,5,3Q3myFA7q4Op95DOpHplaY,do re mi,blackbear,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,212027
259430,5,28H3wOEKsaEa8NBEYCLl4j,You Make Loving Fun - Remastered,Fleetwood Mac,0.625,0.591,7,-9.127,0,0.0265,0.0138,0.0399,0.0893,0.863,126.597,213693
269886,5,0vFOzaXqZHahrZp6enQwQb,Money,Pink Floyd,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,382834
270291,5,6pVg5dJBMeJylAHUZqkNCw,Save Me,k.d. lang,0.548,0.269,0,-13.896,1,0.0238,0.471,0.00156,0.115,0.236,89.219,272973
273996,5,3SdTKo2uVsxFblQjpScoHy,Stand By Me,Ben E. King,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180055
274452,5,47vmcuvMWFIsMaiHFIGSIu,Giant Steps,John Coltrane,0.431,0.491,0,-10.746,0,0.0562,0.441,0.000458,0.134,0.577,148.243,283439
280396,5,67RYKHpyYxpsO57kWnqfQu,Jah Angel Of Dub - Clocktower Mix,King Tubby,0.816,0.462,11,-14.658,0,0.0503,0.000154,0.817,0.275,0.779,120.917,209000
282130,5,2bdbY3pqIktqRK5EI92M4v,Groove Bom - Ao Vivo,Natiruts,0.769,0.624,4,-8.174,0,0.0794,0.287,0.0,0.747,0.498,105.98,215586
282368,5,0or0gNaKAXYYCsOrpvRzAu,Liability,Lorde,0.534,0.218,10,-11.16,0,0.111,0.923,0.0,0.0944,0.345,76.715,171727
287950,5,6V2YYyhYPOZmmTb4VulWaP,The Way You Look Tonight,Tony Bennett,0.336,0.0775,0,-20.408,1,0.0395,0.945,4.04e-05,0.12,0.113,84.177,203346
298876,5,25bupAg9j28zHkgDSIsgRU,Michael Jackson,Das Racist,0.573,0.946,7,-5.065,1,0.377,0.00096,0.00191,0.115,0.773,151.817,256800
302065,5,6qqK0oeBRapZn8f9hJJENw,Blue Bossa - 1999 - Remaster,Joe Henderson,0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,482440
312911,5,0Mr48OHXh5ElBWBBcRs1Ct,Vo-Do-Do-De-O Blues,The Goofus Five,0.797,0.505,7,-14.575,0,0.039,0.989,0.914,0.08,0.921,104.49,197533
314062,5,6kuTmqA6vYIiNLMPz5AXUI,Dexter Main Title,Rolfe Kent,0.67,0.398,0,-10.993,1,0.0337,0.0108,0.00519,0.326,0.405,111.995,102973
323791,5,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya! - Radio Mix / Club Mix,OutKast,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213
328643,5,40xDky2dyf3dvHABmUyDUH,A Kiss To Build A Dream On,Louis Armstrong,0.587,0.282,1,-10.161,1,0.0412,0.845,0.000873,0.079,0.427,76.353,271333
331017,5,557un1HgwYMuqfWGSTmnxw,Single Ladies (Put a Ring on It),Beyoncé,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.192,0.272,193.438,192586
337529,5,0zXPcSIxts81HsjlwuwMyq,Clair de Lune,Kamasi Washington,0.352,0.35,1,-9.708,1,0.0326,0.774,0.849,0.133,0.207,132.365,667733
354698,5,1hJrWWK74fKL7eeV3CFOvF,Sweet Virginia,The Rolling Stones,0.477,0.74,9,-5.397,1,0.0446,0.503,1.37e-06,0.263,0.559,107.384,266560
369445,5,7fQ3PYTYdu208fQ3JEm2U7,Ain't That A Kick In The Head,Dean Martin,0.586,0.253,6,-11.93,0,0.0538,0.604,0.0,0.3,0.718,108.168,147293
371983,5,7umUzOggE00eZPdO8dJ5pc,Misty,Johnny Mathis,0.26,0.319,8,-11.264,1,0.0316,0.919,0.00498,0.193,0.194,87.727,214293
381324,5,1xicvSO4CJ2ymqYgpk7DFh,Milestones,Miles Davis,0.553,0.546,9,-7.459,0,0.0341,0.439,0.000557,0.167,0.7,118.214,342066
385469,5,289EFKMcZghPHBmVBZ8PqB,Sunday Kind of Love,Etta James,0.458,0.301,2,-11.959,0,0.0796,0.685,9.39e-05,0.0995,0.178,68.526,360600
393970,5,0oc9nj1coTLePE4AuTEVyc,St. James' Infirmary,Cab Calloway,0.717,0.334,5,-10.78,0,0.143,0.908,0.0657,0.644,0.689,117.657,185266
397542,5,0rCe5PoWYQyESMOf5pDnVQ,Stardust,Lester Young,0.579,0.0448,1,-18.66,1,0.0701,0.984,0.828,0.108,0.235,68.489,212600
398250,5,4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - 1998 Digital Remaster,Frank Sinatra,0.494,0.338,6,-11.376,1,0.0464,0.847,0.0,0.165,0.499,134.106,199093
405853,5,1rERI4AGZNUnMax9sWjCGv,Summertime,Charlie Parker,0.267,0.344,2,-7.557,0,0.0301,0.963,0.282,0.155,0.356,86.438,167121
407206,5,75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600
423689,5,03g7Z5FXEktNhdviwqLe6B,Desafinado - Stereo Version,Stan Getz,0.482,0.27,5,-13.062,0,0.0373,0.899,1.47e-05,0.121,0.522,144.767,253000
424359,5,3p6keDkfLYYpuAdvv1Ktsh,That's How Strong My Love Is,Otis Redding,0.473,0.421,3,-10.234,0,0.0558,0.757,0.0,0.145,0.682,161.584,144373
435991,5,3ycM2chW7u2lISmt30IFUi,Mr. Creator,The Apollas,0.459,0.806,6,-4.178,1,0.0548,0.636,7.81e-05,0.0906,0.833,146.887,158933
438006,5,7co2IrpNFccAkW6yHJhCF5,Sleepwalk,Santo & Johnny,0.455,0.306,0,-12.288,1,0.0378,0.929,0.186,0.106,0.373,184.058,147650
447146,5,0Cvjlph1WGbwZY1PlMEtJY,Come Away With Me,Norah Jones,0.363,0.129,0,-14.304,1,0.0322,0.904,1.52e-06,0.157,0.147,80.367,198146
451910,5,1ycixiX8pGY53vrYLXTJhS,This Magic Moment,The Drifters,0.633,0.443,0,-13.715,1,0.0405,0.438,0.0,0.234,0.943,141.445,157520
463383,5,2t5GyUfFoZg3E8ak3i7dVP,Maggot Brain,Funkadelic,0.301,0.353,4,-15.588,0,0.0467,0.778,0.489,0.406,0.189,134.588,621106
467585,5,2GhD1ppTxExfX3OQRUL6t9,I've Got You Under My Skin - Remastered Album Version,Frank Sinatra,0.517,0.386,1,-12.422,1,0.0487,0.646,0.0,0.138,0.64,136.324,212746
480349,5,1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,153693
488435,5,0iaRT2PuWlT54qHXQrzQOg,Filles de Kilimanjaro,Miles Davis,0.416,0.312,7,-15.741,1,0.0355,0.646,0.05,0.131,0.362,80.884,720000
492232,5,6zYqyOJuyXDOvWJwKkZ8tg,You and I,Ingrid Michaelson,0.698,0.286,0,-7.632,1,0.0553,0.927,0.0,0.0883,0.529,135.032,148400
494628,5,0AX6pLXtyR2vPLv2KYErAg,La Vie En Rose - Single Version,Louis Armstrong,0.582,0.0766,0,-12.544,1,0.0603,0.866,0.00394,0.091,0.274,70.443,204400
495514,5,3QEkTxcsLUPfE33cRZ4y2K,Let's Stay Together,Al Green,0.745,0.272,2,-16.539,0,0.0551,0.561,0.0161,0.0529,0.504,101.95,199400
503217,5,4osg3vT6sXv6wNxm9Z6ucQ,Rehab,Amy Winehouse,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,213760
512916,5,6jX5mso4x00c1EiNMrTU9U,Please Mr. Postman,The Marvelettes,0.785,0.776,2,-5.259,1,0.0312,0.729,0.0,0.181,0.967,121.505,148040
515631,5,3euTVb7fan7GiU30fgTyNs,Can't You Tell,Vetiver,0.571,0.782,8,-7.942,1,0.0326,0.0132,0.805,0.0868,0.685,90.278,265133
521031,5,2EvV02zayQaBMBiqKrwxif,Fun Time,The SWR Big Band,0.563,0.578,5,-8.222,0,0.0332,0.344,0.787,0.0518,0.482,132.18,294253
531770,5,4Fs6KJzg4d0xrGZt7wrC0M,When I Get My Hands On You,The New Basement Tapes,0.906,0.213,1,-13.936,0,0.0789,0.0174,0.0753,0.0986,0.485,135.309,190400
532137,5,43btz2xjMKpcmjkuRsvxyg,Jack & Diane,John Mellencamp,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63e-06,0.0799,0.626,103.963,254493
538018,5,37exBefsiwr3rmQ7xcQnEJ,Overload,John Legend,0.571,0.409,9,-7.111,1,0.109,0.749,0.0,0.18,0.315,118.703,200293
545809,5,5auMzVHFr5Zfw6IbKarZ56,Breathe (2 AM),Anna Nalick,0.386,0.452,2,-7.715,1,0.0278,0.417,0.0,0.0881,0.287,169.837,279826
556609,5,3kZC0ZmFWrEHdUCmUqlvgZ,I Will Follow You Into The Dark,Death Cab for Cutie,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,189186
562576,5,7fQ3PYTYdu208fQ3JEm2U7,Ain't That A Kick In The Head,Dean Martin,0.586,0.253,6,-11.93,0,0.0538,0.604,0.0,0.3,0.718,108.168,147293
566486,5,5RLzsVW6UNiV2YrOlKwzNN,Blue Moon - 1998 Digital Remaster,Frank Sinatra,0.644,0.156,1,-16.529,1,0.0329,0.532,0.0,0.105,0.744,113.96,171426
572317,5,75sAWnVBYaaYs1mWbB05Qg,Koop Island Blues,Koop,0.571,0.542,10,-9.033,0,0.0304,0.727,0.0339,0.373,0.539,158.001,272760
576699,5,1x9ahz0ALGHgbN9wwDjmre,Here Comes the Sun - Remastered,Nina Simone,0.415,0.37,1,-12.805,1,0.0378,0.721,1.64e-05,0.0736,0.648,116.85,214093
593440,5,3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,Aretha Franklin,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,216773
601446,5,6c7l5gpEyCNGr86jsWneGy,Awkward,"Tyler, The Creator",0.472,0.777,8,-8.666,1,0.294,0.225,0.0283,0.195,0.673,153.78,227466
609860,5,6bfKh2xikqECjcgirZKx9k,I'm Not Moving - 2015 Remastered,Phil Collins,0.807,0.558,5,-10.557,0,0.0348,0.155,6.56e-05,0.108,0.776,100.069,155373
612249,5,2H3ZUSE54pST4ubRd5FzFR,Ain't No Mountain High Enough,Marvin Gaye,0.669,0.616,11,-10.776,0,0.033,0.482,0.0,0.179,0.818,130.037,151666
618043,5,0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,Ed Sheeran,0.526,0.328,1,-9.864,1,0.0461,0.694,0.0,0.112,0.11,116.068,526386
620405,5,2LFcZ1nrrMPmGOvuEwAK23,Manha de Carnaval,João Donato,0.737,0.323,9,-17.345,0,0.0452,0.672,0.854,0.131,0.844,116.734,186773
620809,5,2BgD1WUT45SDvAqyNAzR3S,Ask Me Now,Jon Batiste,0.561,0.226,1,-14.393,1,0.0462,0.749,0.00148,0.0944,0.186,117.226,331853
624693,5,3XEnwwDDMWgTkmALT8QxM9,Atomic Cocktail,Slim Gaillard,0.751,0.258,5,-13.887,1,0.228,0.947,0.573,0.103,0.538,124.008,161653
630802,5,37d4DnBXm5T31NhrndcqYG,Rich,Cosmo Sheldrake,0.86,0.247,7,-18.524,1,0.217,0.302,0.105,0.112,0.53,98.031,268991
649270,5,4skknrc3sJqaPTtUr2cwFq,These Arms Of Mine,Otis Redding,0.403,0.284,10,-14.014,1,0.0338,0.798,0.0,0.142,0.686,176.537,154533
661131,5,1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,251840
662431,5,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,236001
665068,5,4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - 1998 Digital Remaster,Frank Sinatra,0.494,0.338,6,-11.376,1,0.0464,0.847,0.0,0.165,0.499,134.106,199093
669032,5,5Adukpuv633E0QaXmyRAuG,Aos Pés da Cruz,Gilberto Gil,0.732,0.3,4,-15.131,1,0.099,0.9,0.208,0.117,0.55,169.157,195200
678087,5,0ipGD86bKFARjKvVnOu6QW,I Am A Child,Buffalo Springfield,0.561,0.214,7,-21.989,1,0.134,0.815,0.638,0.156,0.855,171.645,142440
679419,5,17VegeBoHvMlIByrdu64KR,Your Song,Elton John,0.551,0.27,3,-12.808,1,0.0326,0.851,7.04e-06,0.0966,0.289,128.221,244226
690353,5,6VhydqOAHJRdlTv7BWFxWI,Summertime,Billie Holiday,0.65,0.194,10,-11.738,0,0.0453,0.995,0.204,0.102,0.607,97.751,180586
693632,5,2vDRHrcxYWbIbaY7eb6OU6,Ungodly Fruit,Wax Tailor,0.648,0.701,4,-4.622,0,0.0404,0.0772,0.578,0.203,0.732,169.966,180333
701962,5,0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,142786
710615,5,01hJnhpAmjzg85Etnz2ECH,Body and Soul,Tony Bennett,0.342,0.249,1,-11.812,1,0.0277,0.87,5.09e-05,0.152,0.203,94.746,200586
713327,5,3QgsPdDBXZKrpa2iQndFnZ,You Make Me Feel Brand New,The Stylistics,0.454,0.336,7,-9.219,1,0.0243,0.849,2.6e-05,0.102,0.203,75.589,330186
713485,5,499QxcVBCQBeiJEfJvVT5K,Take the ‘A’ Train,Duke Ellington,0.608,0.297,7,-15.098,0,0.0455,0.908,0.0138,0.118,0.656,170.556,175026
716575,5,1NJqqnQ60kYiqXQxcLGAEj,Cherry Wine - Live,Hozier,0.517,0.146,1,-17.666,1,0.0483,0.936,1.5e-05,0.96,0.125,129.189,257787
722437,5,40riOy7x9W7GXjyGp4pjAv,Hotel California - Remastered,Eagles,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376
726657,5,3ETZIqQtUP9IjPi57Jc6Ib,Before The Beginning,Trixie Whitley,0.438,0.636,11,-6.483,1,0.0383,0.213,0.00406,0.0944,0.521,153.24,286106
740299,5,0C1ZmUpnsIELhYhpQmbJ1A,The Girl From Ipanema,Stan Getz,0.662,0.192,5,-15.623,0,0.0349,0.906,3.55e-05,0.0887,0.439,129.807,323493
746808,5,16zNof1sqFB4j3n45E8SYA,All Along,Mirror Signal,0.419,0.342,9,-10.12,0,0.0305,0.696,0.000353,0.1,0.134,81.323,221208
748349,5,0Bg81RGOTrzuVxv06xhczV,Johnny Got A Boom Boom,Imelda May,0.809,0.749,9,-7.14,1,0.0408,0.0194,0.423,0.0936,0.829,110.561,179400
749816,5,0Dv2dILPDIqPjCqGbW9WTN,Tezeta,Mulatu Astatke,0.551,0.254,10,-14.48,1,0.0415,0.962,0.933,0.0994,0.54,81.053,368539
753758,5,2KmVDJa2NW46WIvXGn9otN,If It Were Left Up to Me - Single Master,Sly & The Family Stone,0.881,0.418,5,-11.566,1,0.0458,0.224,0.653,0.0942,0.714,107.496,118493
773122,5,5EA06TsQmqmQXZiEhr1AaM,Coming Home,Leon Bridges,0.427,0.465,6,-6.595,1,0.0291,0.461,5.52e-05,0.154,0.458,112.137,206386
787674,5,58TcuvuygWIb5L1ypQApR6,My One And Only Love,John Coltrane,0.452,0.0823,9,-17.844,0,0.037,0.983,0.00312,0.101,0.193,116.965,297933
809643,5,35LAll8dgzkn42G8OPVbKR,Countdown,John Coltrane,0.423,0.494,4,-14.248,0,0.0629,0.668,0.0753,0.103,0.526,172.715,145440
811332,5,3DYGnxtjw7FI3PYEn6KZYQ,black + blue - live at the ocean way studios,Christina Perri,0.471,0.642,7,-5.154,1,0.0328,0.132,5.04e-06,0.197,0.297,137.473,157320
814701,5,7bJUkF96TYazaRp8ZH3Ars,Alive,Krewella,0.671,0.827,9,-2.907,1,0.0531,0.00304,0.00285,0.35,0.564,127.98,288880
821151,5,6vxHp3CDNo0afgKGp2yi1E,Me and Julio Down by the Schoolyard,Paul Simon,0.626,0.816,9,-10.593,1,0.131,0.237,1.8e-06,0.104,0.798,105.307,164813
822595,5,1LfWibYjk0TD8YNPtzym9A,33 “GOD”,Bon Iver,0.52,0.389,4,-10.476,1,0.0403,0.83,0.0265,0.0937,0.326,133.113,213000
826039,5,7fJ4lTPcGd1NmZdlAwpRJ4,The Stone,Dave Matthews Band,0.358,0.737,5,-9.375,1,0.0445,0.425,0.0203,0.0869,0.322,121.251,448706
840950,5,0C1ZmUpnsIELhYhpQmbJ1A,The Girl From Ipanema,Stan Getz,0.662,0.192,5,-15.623,0,0.0349,0.906,3.55e-05,0.0887,0.439,129.807,323493
842889,5,1gVSPsPYCyWY0CkjOgSbTA,Daytime Disco,Spazzkid,0.698,0.792,1,-5.079,0,0.145,0.168,0.00236,0.562,0.52,95.001,298577
850492,5,2NuMeCS2NXS2RZIS9f9U86,Earth Angel,The Penguins,0.541,0.199,8,-11.679,1,0.0286,0.975,1.03e-05,0.103,0.519,72.767,176133
859544,5,5RpS5EdH9pAPRyuQ58LzQg,Kerina,AdriAnne Lenker,0.428,0.308,3,-8.025,1,0.0379,0.951,0.000205,0.104,0.453,205.29,171523
860330,5,2jsFRGqg1tLH3J6UFiR1Bc,Witchcraft - Remastered,Frank Sinatra,0.515,0.32,0,-8.007,1,0.038,0.606,0.0,0.122,0.311,116.293,172253
867191,5,4qdF7iTMOWPLZrH7s6yfZk,Papa Loves Mambo,Perry Como,0.674,0.498,0,-10.07,1,0.13,0.512,2.05e-06,0.404,0.747,81.075,162106
867750,5,0iJeENttrA8iKssJMIbXkK,Young Stuff,Snarky Puppy,0.412,0.49,5,-10.754,0,0.045,0.131,0.896,0.668,0.389,95.001,542013
868902,5,3SdTKo2uVsxFblQjpScoHy,Stand By Me,Ben E. King,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180055
868996,5,184QpO8ZchGncbNyJe9SDT,Make Me Smile (Come up and See Me) - 2014 Remaster,Steve Harley,0.571,0.818,0,-8.277,1,0.0337,0.00706,0.000177,0.0877,0.773,141.463,239213
872306,5,2hmibAtdObO8F4tnhLENuQ,Reptilia,The Strokes,0.488,0.65,9,-5.11,1,0.0336,0.000597,0.714,0.101,0.77,158.011,219826
877765,5,1emxi7e5EWFsJmwSKTuUDH,Honey Dove,Lee Fields & The Expressions,0.487,0.497,4,-5.776,0,0.064,0.124,0.167,0.109,0.195,160.317,246573
880846,5,0or0gNaKAXYYCsOrpvRzAu,Liability,Lorde,0.534,0.218,10,-11.16,0,0.111,0.923,0.0,0.0944,0.345,76.715,171727
885370,5,3ERSApoF9wdFd5OSRjqOC5,You Are Too Beautiful,Thelonious Monk,0.528,0.0096,0,-30.235,1,0.0549,0.921,0.935,0.102,0.173,122.341,295702
885570,5,2wzdfun1hlpCymeHApiOR2,Die Bourne Verschwörung – To The Roof,The City of Prague Philharmonic Orchestra,0.707,0.465,7,-14.629,1,0.0452,0.251,0.954,0.158,0.29,103.022,320586
887115,5,5uN3aHedE4LXvz2vxwzgLi,Abrázame,Alejandro Fernandez,0.509,0.292,7,-10.224,0,0.0304,0.631,4.16e-05,0.108,0.386,88.116,197933
888352,5,4H4KkHfXJs3cQEnbNW3bVS,Clair de Lune,Flight Facilities,0.667,0.332,6,-13.049,1,0.0276,0.717,0.705,0.12,0.0887,115.02,459840
893861,5,7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.02,180565
907317,5,16NE62lzGmi6ehGTNVI659,Basic Space,The xx,0.94,0.208,9,-15.235,0,0.0853,0.21,0.085,0.105,0.148,115.872,188120
917804,5,6IGA5YrFiEr5ANrMqKkR6H,Good Grief,Bastille,0.731,0.758,1,-4.888,1,0.065,0.143,0.0,0.311,0.88,120.041,206493
925227,5,2oKYjzMY7v76KB0lGdpi4A,J'y suis jamais allé,Yann Tiersen,0.642,0.392,7,-7.215,1,0.0354,0.928,0.392,0.368,0.778,99.97,95173
931586,5,5fcW1GWkaE7NRtESz3nXZ0,Toto (Xxyyxx Remix),SALES,0.655,0.275,1,-18.37,1,0.034,0.14,0.829,0.139,0.12,132.039,187272
944349,5,3QyPsavxL681NX7SPVGd5T,Sway (Quien Sera),Dean Martin,0.591,0.246,7,-12.141,0,0.039,0.728,1.01e-06,0.0753,0.56,120.132,165133
960548,5,3R2FxfQsTs5Ei2twCe339s,I'm In Here,Sia,0.564,0.784,4,-5.347,0,0.0568,0.0582,1.03e-05,0.114,0.324,147.82,221320
960692,5,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,178933
971018,5,4Prv0FdBlhP6Satf9Yb2Mj,Can't Hide Love,Wayman Tisdale,0.539,0.644,5,-7.407,0,0.0399,0.236,0.775,0.114,0.781,78.311,224266
975898,5,1exvQr0pbVeMH9cbIprjjq,Le Long De La Riviere Tendre,Sébastien Tellier,0.819,0.522,9,-11.833,1,0.121,0.565,0.915,0.0531,0.414,106.02,181840
982561,5,2zVnC6hU1ivtyoxggm23KK,It's 1200 Miles From Palm Springs To Texas - 1996 Digital Remaster,Dean Martin,0.815,0.243,7,-12.01,0,0.0385,0.574,0.0,0.253,0.851,109.608,166200
984398,5,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,Christina Perri,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120
998359,5,0K1nfUVWtsyH9umEWTXoMa,Broadway,Candido Camero,0.611,0.551,8,-8.572,1,0.0418,0.897,0.605,0.0776,0.823,112.096,250160
2050,4,2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,161533
8055,4,4hObp5bmIJ3PP3cKA9K9GY,Don't Worry Be Happy,Bobby McFerrin,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,294400
16041,4,4rAIRTYiafTIYJQMvuMsn6,Time Away,Arthur Russell,0.735,0.645,9,-11.081,1,0.163,0.519,0.0,0.087,0.64,124.148,132240
19242,4,4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - 1998 Digital Remaster,Frank Sinatra,0.494,0.338,6,-11.376,1,0.0464,0.847,0.0,0.165,0.499,134.106,199093
24826,4,1mqlc0vEP9mU1kZgTi6LIQ,September,"Earth, Wind & Fire",0.693,0.911,9,-3.691,1,0.0305,0.183,0.000107,0.3,0.982,125.895,216520
25040,4,4CoGNqLap7UGU5Q3VdKug0,Ain't Too Proud To Beg,The Temptations,0.763,0.655,0,-6.86,1,0.0417,0.552,0.0,0.125,0.925,118.397,156173
25367,4,4OMu5a8sFpcRCPCcsoEaov,Babe I'm Gonna Leave You,Led Zeppelin,0.404,0.435,4,-12.045,0,0.0323,0.246,0.00074,0.156,0.156,136.058,401066
26407,4,7gEN1AZ5XzLOn2W94jmEfT,Fio Maravilha,Jorge Ben Jor,0.784,0.335,3,-14.241,0,0.0479,0.849,1.62e-06,0.188,0.812,120.439,135600
32972,4,2vNj0m9hj1x7d5unPJyUEI,You Came A Long Way From St. Louis,Etta Jones,0.56,0.429,1,-12.403,1,0.0684,0.769,1.55e-05,0.318,0.57,131.753,145133
33298,4,436yrzQWA32vb1sTZKXg9r,Witchy Woman,Eagles,0.555,0.568,2,-12.205,0,0.0341,0.364,0.00167,0.116,0.583,98.507,250888
42342,4,10vkYRKw6Jjr7try1ir50G,Tired of Being Alone,Al Green,0.772,0.397,7,-8.585,1,0.0391,0.339,0.00541,0.0753,0.617,97.964,172320
44190,4,7affvLKViJBanMz6XZhc8x,Junk of the Heart (Happy),The Kooks,0.605,0.876,2,-5.076,1,0.0371,0.0189,0.0,0.0264,0.887,145.012,188080
56268,4,5RdhBLmB4DyFHLglRrfx63,I'll Be There,The Jackson 5,0.51,0.515,5,-7.247,1,0.0253,0.593,1.24e-06,0.654,0.331,93.212,237760
